carID,brand,model,year,mileage,tax,mpg,engineSize,price,transmission,fuelType
16826,vw, Jetta,2018,11749,145,70.6,2,12995,Manual,Diesel
19571,merc, S Class,2019,2075,145,52.3,2.9,54999,Automatic,Diesel
15301,merc, CLA Class,2016,33231,125,51.4,1.6,16000,Manual,Petrol
15012,bmw, X4,2019,15508,145,40.9,3,36750,Semi-Auto,Diesel
13487,skoda, Rapid,2018,15081,145,61.4,1,8990,Manual,Petrol
19139,bmw, M4,2019,934,150,34,3,49980,Semi-Auto,Petrol
18792,skoda, Yeti,2015,63813,125,51.4,1.2,9250,Manual,Petrol
16753,merc, V Class,2018,38004,145,46.3,2.1,17495,Manual,Diesel
17889,vauxhall, Agila,2014,25102,30,55.4,1.2,4599,Manual,Petrol
13956,merc, V Class,2018,15640,145,45.6,2.2,38782,Semi-Auto,Diesel
19612,toyota, Avensis,2015,69426,30,61.4,2,8600,Manual,Diesel
19004,audi, RS4,2018,12000,145,32.1,2.9,52495,Semi-Auto,Petrol
13312,hyundi, I800,2018,36164,145,28,2.5,15498,Manual,Diesel
15250,hyundi, IX35,2015,48823,165,44.1,1.6,8498,Manual,Petrol
17159,bmw, M4,2019,152,145,34,3,43480,Semi-Auto,Petrol
12980,vw, Tiguan Allspace,2019,53,150,36.2,1.5,24998,Manual,Petrol
14206,ford, Galaxy,2018,25700,145,52.3,2,19199,Semi-Auto,Diesel
14129,bmw, Z4,2019,5500,145,38.7,2,30969,Automatic,Petrol
12911,vw, Shuttle,2018,33455,145,47.1,2,25500,Semi-Auto,Diesel
18422,ford, Galaxy,2018,8346,145,56.5,2,16475,Manual,Diesel
17113,skoda, Scala,2019,4554,150,47.1,1,15850,Semi-Auto,Petrol
15224,hyundi, I40,2015,20660,30,65.7,1.7,10690,Manual,Diesel
13607,merc, X-CLASS,2018,18000,260,35.8,2.3,28990,Automatic,Diesel
16022,ford, Grand Tourneo Connect,2018,18232,145,64.2,1.5,14900,Manual,Diesel
16584,vw, Scirocco,2017,22250,145,44.1,2,16771,Semi-Auto,Petrol
15855,ford, Grand C-MAX,2018,10652,145,47.1,1,13647,Manual,Petrol
12569,merc, GL Class,2014,53407,325,35.3,3,27499,Automatic,Diesel
14088,vw, Amarok,2019,25221,260,33.6,3,27000,Automatic,Diesel
15955,vw, Arteon,2019,3712,145,47.1,2,28490,Automatic,Petrol
14137,merc, CLS Class,2019,2609,145,48.7,2.9,37500,Semi-Auto,Diesel
15477,vw, Caravelle,2019,2222,145,33.6,2,44450,Automatic,Diesel
16711,vauxhall, Combo Life,2018,5651,145,53.3,1.5,15200,Manual,Diesel
19208,ford, Galaxy,2017,27503,145,52.3,2,17970,Semi-Auto,Diesel
17544,skoda, Yeti,2013,95000,30,61.4,1.6,5495,Manual,Diesel
15944,vw, Jetta,2011,10000,20,67.3,1.6,5480,Manual,Diesel
12146,ford, KA,2009,68441,30,55.4,1.2,3295,Manual,Petrol
17037,vw, Arteon,2020,3000,150,32.8,2,34000,Semi-Auto,Petrol
16737,vw, Arteon,2018,21299,145,47.1,2,22995,Semi-Auto,Petrol
16574,vauxhall, Zafira Tourer,2017,6000,205,41.5,1.4,14990,Manual,Petrol
12984,skoda, Scala,2019,4538,150,49.6,1,15999,Manual,Petrol
19492,bmw, M5,2019,3700,145,24.1,4.4,69995,Automatic,Petrol
17419,ford, Tourneo Custom,2016,73000,200,44.8,2,12995,Manual,Diesel
13745,vw, Arteon,2019,13,145,52.3,2,27998,Manual,Diesel
15552,ford, Grand C-MAX,2015,26217,125,56.5,2,10499,Semi-Auto,Diesel
14895,ford, Galaxy,2016,45973,125,56.5,2,16170,Manual,Diesel
15288,ford, Tourneo Custom,2017,47000,200,44.8,2,16500,Manual,Diesel
14268,hyundi, IX20,2019,357,145,34.5,1.6,14062,Automatic,Petrol
14939,merc, GLS Class,2020,1000,150,30.4,2.9,67899,Automatic,Diesel
19174,ford, Galaxy,2016,11100,125,56.5,2,19998,Manual,Diesel
19462,hyundi, I40,2015,17200,200,47.1,1.7,11995,Automatic,Diesel
15920,toyota, Prius,2017,37199,140,85.6,1.8,18400,Automatic,Hybrid
13381,skoda, Kamiq,2019,997,145,47.9,1,16985,Manual,Petrol
16163,skoda, Yeti,2017,30627,145,51.4,1.2,11325,Manual,Petrol
17163,toyota, Verso,2016,10863,200,41.5,1.6,11700,Manual,Petrol
16683,vw, Scirocco,2017,10131,145,47.1,2,15299,Manual,Petrol
12057,vw, Scirocco,2013,37940,30,62.8,2,11500,Manual,Diesel
15171,vw, Scirocco,2016,25584,30,57.6,2,14500,Semi-Auto,Diesel
18477,audi, A8,2018,20672,145,50.4,3,35950,Semi-Auto,Diesel
13523,toyota, Prius,2015,61253,0,72.4,1.8,14499,Automatic,Hybrid
14374,vauxhall, GTC,2016,17363,160,47.1,1.4,8460,Manual,Petrol
17838,hyundi, IX20,2018,18390,145,50.4,1.4,10109,Manual,Petrol
17627,hyundi, I40,2017,59626,150,67.3,1.7,8998,Manual,Diesel
15490,merc, CLS Class,2015,54000,145,56.5,2.1,16490,Automatic,Diesel
16134,merc, CLS Class,2015,38792,125,57.7,2.1,18099,Semi-Auto,Diesel
13829,audi, A8,2018,6098,145,50.4,3,37900,Semi-Auto,Diesel
15200,merc, G Class,2018,13046,145,21.4,4,139995,Semi-Auto,Petrol
15110,bmw, X4,2020,857,145,40.9,3,43000,Semi-Auto,Diesel
13192,hyundi, IX35,2014,35000,150,53.3,1.7,8490,Manual,Diesel
16646,merc, SLK,2004,64015,325,30,2.3,3990,Automatic,Petrol
14169,ford, KA,2015,12905,30,57.7,1.2,4942,Manual,Petrol
19053,ford, Galaxy,2018,9609,145,55.4,2,21600,Manual,Diesel
12995,merc, SLK,1998,113557,265,32.1,2.3,1990,Automatic,Petrol
12012,ford, Mustang,2020,50,145,23.9,5,48000,Manual,Petrol
18335,vw, Beetle,2018,40551,145,51.4,1.2,14490,Manual,Petrol
13228,audi, A8,2018,4440,145,37.7,3,40990,Semi-Auto,Petrol
12419,merc, SLK,2015,31576,30,70.6,2.1,14800,Automatic,Diesel
17989,toyota, Verso,2015,24321,160,43.5,1.8,13749,Automatic,Petrol
16150,hyundi, I800,2018,37902,145,37.7,2.5,14495,Manual,Diesel
16717,vauxhall, Zafira Tourer,2017,28000,200,42.2,1.4,9950,Manual,Petrol
19583,hyundi, IX20,2018,14952,150,64.2,1.6,11091,Manual,Diesel
12686,bmw, Z4,2019,4586,150,33.2,3,35995,Semi-Auto,Petrol
18411,hyundi, I40,2015,61599,30,65.7,1.7,7640,Manual,Diesel
17122,hyundi, Santa Fe,2016,48155,235,42.2,2.2,17690,Semi-Auto,Diesel
12375,vauxhall, Combo Life,2018,20203,145,53.3,1.5,13380,Manual,Diesel
12431,merc, V Class,2017,16830,235,44.8,2.2,35995,Semi-Auto,Diesel
13222,toyota, Prius,2017,18136,0,85.6,1.8,20995,Automatic,Hybrid
18838,merc, CLS Class,2019,5680,145,48.7,2.9,37499,Semi-Auto,Diesel
14714,toyota, Verso,2017,6741,150,41.5,1.6,11498,Manual,Petrol
13392,skoda, Yeti,2015,37256,30,62.8,2,10200,Manual,Diesel
19135,merc, GLS Class,2019,18082,145,37.2,3,44890,Automatic,Diesel
14346,merc, S Class,2019,15251,150,52.3,2.9,40900,Automatic,Diesel
16448,skoda, Kamiq,2020,500,145,43.5,1.5,23295,Semi-Auto,Petrol
12131,ford, KA,2010,61575,30,55.4,1.2,3690,Manual,Petrol
16384,toyota, Prius,2020,1500,135,235,1.8,27990,Automatic,Hybrid
18822,hyundi, I800,2019,15927,145,28,2.5,18995,Automatic,Diesel
13336,audi, Q8,2019,4968,145,33.6,3,50576,Automatic,Diesel
17745,vauxhall, Agila,2012,32028,145,49.6,1.2,5200,Automatic,Petrol
14571,bmw, 6 Series,2014,67476,160,49.6,3,16500,Automatic,Diesel
15982,merc, V Class,2019,500,145,38.2,2.1,27000,Automatic,Diesel
17776,toyota, Land Cruiser,2017,9200,145,38.2,2.8,39495,Semi-Auto,Diesel
12099,bmw, X7,2019,7791,145,33.6,3,59988,Automatic,Diesel
19048,audi, A8,2018,2905,145,40.4,3,36995,Semi-Auto,Diesel
19080,merc, X-CLASS,2019,500,260,35.8,2.3,28945,Automatic,Diesel
15214,ford, KA,2013,44846,30,57.7,1.2,3500,Manual,Petrol
19260,ford, Grand C-MAX,2017,46391,30,54.3,1,9995,Manual,Petrol
13391,vw, Scirocco,2015,23388,20,55.4,2,12291,Manual,Diesel
14412,vauxhall, Combo Life,2019,2026,145,42.2,1.2,16937,Manual,Petrol
18516,bmw, X6,2018,11188,150,40.9,3,37980,Semi-Auto,Diesel
17263,ford, Grand C-MAX,2017,18415,30,58.9,1.5,10999,Automatic,Diesel
14996,vw, Scirocco,2016,23041,125,53.3,2,13399,Automatic,Diesel
13212,vw, Caravelle,2019,10000,150,33.6,2,46950,Semi-Auto,Diesel
16940,toyota, Verso,2017,36756,200,41.5,1.6,10500,Manual,Petrol
18755,ford, Grand C-MAX,2016,33000,30,64.2,1.5,11736,Manual,Diesel
13418,ford, Grand C-MAX,2015,38058,125,60.1,1.6,8995,Manual,Diesel
17588,merc, CLA Class,2020,6000,145,40.9,2,28990,Automatic,Petrol
14356,skoda, Scala,2020,3543,145,49.6,1,18250,Manual,Petrol
14690,vw, Arteon,2018,33024,145,62.8,2,19899,Automatic,Diesel
16981,ford, Grand C-MAX,2018,11708,145,64.2,1.5,13799,Manual,Diesel
16210,ford, Edge,2017,29326,200,47.9,2,20498,Manual,Diesel
18175,bmw, X7,2019,5071,145,33.6,3,61875,Semi-Auto,Diesel
15872,merc, GL Class,2016,46864,125,56.5,2.1,18499,Automatic,Diesel
16306,vw, Beetle,2006,78356,325,32.1,2,2695,Manual,Petrol
12241,hyundi, I40,2016,29347,30,65.7,1.7,10998,Manual,Diesel
14841,merc, V Class,2018,11875,145,45.6,2.1,52000,Automatic,Diesel
14081,vw, Scirocco,2018,23480,150,44.1,2,18500,Semi-Auto,Petrol
18188,ford, KA,2014,41760,30,57.7,1.2,4895,Manual,Petrol
19602,vauxhall, GTC,2017,19965,200,42.8,1.4,10990,Automatic,Petrol
12898,vw, Arteon,2019,5851,145,50.4,2,24985,Semi-Auto,Diesel
18898,toyota, Prius,2015,46230,10,64.2,1.8,20500,Automatic,Hybrid
17957,audi, Q8,2018,16900,145,32.8,3,62990,Semi-Auto,Diesel
12185,bmw, M2,2019,19548,145,29.1,3,37990,Semi-Auto,Petrol
19283,hyundi, I800,2017,44749,145,33.6,2.5,13499,Automatic,Diesel
14834,ford, KA,2014,13294,30,57.7,1.2,5698,Manual,Petrol
19013,merc, SLK,2014,35000,150,56.5,2,14890,Semi-Auto,Diesel
16647,ford, KA,2015,12864,30,57.7,1.2,4950,Manual,Petrol
18889,hyundi, Santa Fe,2016,21972,200,47.1,2.2,17450,Manual,Diesel
18723,merc, X-CLASS,2019,600,260,31.4,3,32995,Automatic,Diesel
16742,merc, CLS Class,2018,16432,145,48.7,2.9,34480,Semi-Auto,Diesel
13359,ford, Grand C-MAX,2016,26985,30,54.3,1,10490,Manual,Petrol
14244,audi, RS3,2019,3584,145,29.7,2.5,47990,Semi-Auto,Petrol
15042,vauxhall, Antara,2013,79856,330,35.8,2.2,5490,Semi-Auto,Diesel
12307,ford, Galaxy,2017,36708,145,52.3,2,19000,Semi-Auto,Diesel
13570,toyota, Prius,2019,4454,135,64.2,1.8,24490,Automatic,Hybrid
16783,hyundi, IX35,2015,43439,160,51.4,2,9991,Manual,Diesel
18850,hyundi, IX20,2016,25018,125,50.4,1.4,8498,Manual,Petrol
17521,merc, SLK,2002,75034,325,30,2.3,4990,Automatic,Petrol
12273,merc, GLS Class,2016,32505,305,37.2,3,34763,Automatic,Diesel
13045,merc, SLK,2015,40000,145,56.5,2.1,12990,Automatic,Diesel
13521,bmw, M4,2018,4000,145,33.6,3,55991,Semi-Auto,Petrol
15166,toyota, Prius,2019,2731,135,62.8,1.8,24961,Automatic,Hybrid
17782,vauxhall, GTC,2015,34758,160,47.1,1.4,7360,Manual,Petrol
14025,merc, CLA Class,2016,82100,20,67.3,2.1,13295,Automatic,Diesel
15067,vw, Jetta,2015,29546,20,67.3,2,10000,Manual,Diesel
14798,audi, RS4,2020,3000,145,29.1,2.9,67000,Semi-Auto,Petrol
17346,hyundi, IX20,2017,12536,145,64.2,1.6,9500,Manual,Diesel
18834,toyota, Verso,2008,83000,260,36.7,1.8,3995,Manual,Petrol
18763,merc, SLK,2016,30128,30,70.6,2.1,17499,Automatic,Diesel
17899,vw, Beetle,2016,18442,30,67.3,2,12000,Manual,Diesel
13269,toyota, Prius,2016,14749,0,85.6,1.8,17861,Automatic,Hybrid
13009,skoda, Rapid,2017,13272,145,57.7,1.2,8995,Manual,Petrol
14497,toyota, Prius,2018,18000,140,85.6,1.8,22000,Automatic,Hybrid
16888,hyundi, IX35,2015,39661,265,41.5,2,10495,Automatic,Diesel
17033,vauxhall, Vivaro,2016,37409,160,49.6,1.6,13498,Manual,Diesel
19374,skoda, Rapid,2017,45551,150,57.7,1.2,8391,Manual,Petrol
18275,hyundi, IX35,2012,82833,200,41.5,1.6,5588,Manual,Petrol
16761,bmw, X4,2016,52135,145,54.3,2,20000,Automatic,Diesel
17031,vw, Caravelle,2006,178000,325,34.4,2.5,7994,Manual,Diesel
13172,ford, Galaxy,2018,37411,145,56.5,2,17900,Manual,Diesel
13582,merc, V Class,2016,20455,200,46.3,2.1,36999,Manual,Diesel
15050,audi, RS3,2015,35395,300,34.9,2.5,29250,Semi-Auto,Petrol
18279,vw, Scirocco,2017,33514,305,34.9,2,18000,Manual,Petrol
12005,toyota, Verso,2003,104000,300,34.5,1.8,2395,Automatic,Petrol
12867,hyundi, IX20,2017,11211,150,43.5,1.6,9995,Automatic,Petrol
14961,vauxhall, Vivaro,2017,24000,145,50.4,1.6,13980,Manual,Diesel
13158,merc, X-CLASS,2019,500,260,35.8,2.3,28945,Automatic,Diesel
18008,ford, KA,2018,10051,150,43.5,0,10000,Manual,Petrol
13015,bmw, X6,2019,4331,145,26.4,3,64652,Automatic,Petrol
16092,vw, Scirocco,2017,14942,145,67.3,2,16991,Manual,Diesel
16432,bmw, 7 Series,2019,7515,150,42.2,3,46990,Semi-Auto,Diesel
18980,ford, Puma,2020,2500,150,50.4,1,21999,Manual,Petrol
14618,vw, CC,2013,46000,200,39.8,1.8,8791,Manual,Petrol
16810,audi, A8,2019,1000,145,40.4,3,42888,Semi-Auto,Diesel
13557,vw, Caravelle,2005,140000,325,31,2.5,13990,Automatic,Diesel
19169,skoda, Rapid,2019,12106,145,58.9,1,9995,Manual,Petrol
14136,merc, S Class,2019,11168,145,52.3,3,47749,Semi-Auto,Diesel
12480,merc, X-CLASS,2019,500,260,35.8,2.3,23495,Automatic,Diesel
16527,merc, CLS Class,2019,4105,145,48.7,2.9,35590,Automatic,Diesel
19448,vw, Amarok,2020,4500,260,36.2,3,30995,Automatic,Diesel
12176,vw, Beetle,2016,19039,145,48.7,1.4,11990,Manual,Petrol
12852,skoda, Scala,2019,1500,145,49.6,1,16495,Manual,Petrol
17542,audi, RS6,2015,11484,325,29.4,4,51995,Semi-Auto,Petrol
14441,toyota, Camry,2019,4416,135,52.3,2.5,26491,Automatic,Hybrid
14585,merc, GL Class,2017,42830,145,67.3,2.1,15899,Manual,Diesel
14799,ford, KA,2013,45804,30,57.7,1.2,3820,Manual,Petrol
15102,vauxhall, Zafira Tourer,2015,8711,200,42.2,1.4,10495,Manual,Petrol
18641,toyota, Verso,2017,9589,160,43.5,1.8,15980,Semi-Auto,Petrol
14368,vw, CC,2016,35034,125,58.9,2,12700,Automatic,Diesel
13167,vauxhall, GTC,2016,13270,160,47.1,1.4,8430,Manual,Petrol
17394,merc, V Class,2016,33000,235,44.8,2.1,29995,Automatic,Diesel
13809,vw, Arteon,2019,3000,150,47.1,2,27000,Semi-Auto,Petrol
15227,merc, V Class,2018,14777,145,44.8,2.1,38995,Automatic,Diesel
15663,ford, Grand C-MAX,2016,26297,30,64.2,1.5,10199,Manual,Diesel
17172,vauxhall, Combo Life,2019,2859,145,50.4,1.5,18999,Manual,Diesel
13082,bmw, M5,2016,39200,555,28.5,4.4,35995,Automatic,Petrol
16442,vw, Jetta,2017,15899,20,67.3,2,10495,Manual,Diesel
12973,toyota, Avensis,2017,35650,145,47.1,1.8,12995,Manual,Petrol
13110,audi, Q8,2019,5415,145,33.6,3,55970,Semi-Auto,Diesel
12599,ford, Edge,2016,28366,160,48.7,2,17500,Manual,Diesel
16774,toyota, PROACE VERSO,2019,240,145,38.7,2,27998,Automatic,Diesel
16485,vw, CC,2016,29000,150,53.3,2,11250,Semi-Auto,Diesel
12159,hyundi, IX20,2015,27399,125,50.4,1.4,7699,Manual,Petrol
14717,ford, Galaxy,2016,36209,125,56.5,2,16499,Manual,Diesel
13760,skoda, Scala,2020,100,150,50.4,1,17980,Manual,Petrol
16268,vauxhall, GTC,2016,14682,260,36.2,2,15491,Manual,Petrol
15097,bmw, X4,2019,7310,145,40.9,3,39450,Semi-Auto,Diesel
14740,ford, Puma,2020,1850,145,49.6,1,23499,Manual,Petrol
15354,hyundi, I40,2013,50438,30,62.8,1.7,6995,Manual,Diesel
18403,hyundi, Santa Fe,2017,11175,145,42.8,2.2,20550,Semi-Auto,Diesel
12234,skoda, Scala,2019,4050,145,49.6,1,14999,Manual,Petrol
18291,ford, Edge,2019,10,145,37.2,2,33000,Semi-Auto,Diesel
14253,toyota, Avensis,2018,32236,145,67.3,1.6,12995,Manual,Diesel
15080,ford, Galaxy,2016,40874,260,35.8,2,22000,Automatic,Petrol
14864,skoda, Rapid,2013,25542,145,35.3,1.4,6641,Semi-Auto,Petrol
17453,hyundi, I40,2017,8613,145,65.7,1.7,13751,Manual,Diesel
19295,ford, Grand C-MAX,2016,36541,30,58.9,1.5,8750,Automatic,Diesel
14660,ford, Mustang,2017,23179,570,23.5,5,28000,Semi-Auto,Petrol
16555,vw, CC,2012,98000,30,60.1,2,6695,Manual,Diesel
12391,merc, SLK,2013,49284,200,43.5,2,10857,Automatic,Petrol
14296,ford, Edge,2017,34399,160,48.7,2,20450,Semi-Auto,Diesel
19353,vw, Scirocco,2015,35845,125,53.3,2,14295,Semi-Auto,Diesel
16081,ford, Edge,2019,15012,145,37.2,2,30990,Automatic,Diesel
15065,ford, KA,2008,63000,160,45.6,1.3,1795,Manual,Petrol
15304,audi, RS3,2020,320,145,29.7,2.5,42490,Automatic,Petrol
18268,bmw, 6 Series,2020,6,145,53.3,3,36850,Semi-Auto,Diesel
12260,skoda, Scala,2020,1656,145,50.4,1,14995,Manual,Petrol
15083,toyota, Avensis,2017,14824,145,46.3,1.8,13295,Automatic,Petrol
13843,vauxhall, Zafira Tourer,2017,6527,150,41.5,1.4,12190,Manual,Petrol
14348,merc, CLS Class,2016,19366,165,51.4,3,22315,Automatic,Diesel
14179,vauxhall, Combo Life,2018,3105,145,53.3,1.5,13550,Manual,Diesel
14735,skoda, Yeti,2011,102000,205,47.1,2,4795,Manual,Diesel
13258,toyota, Land Cruiser,2019,8967,150,30.1,2.8,45995,Semi-Auto,Diesel
12427,merc, S Class,2015,33462,205,48.7,3,26578,Automatic,Diesel
12192,bmw, X6,2016,29211,205,47.1,3,20950,Semi-Auto,Diesel
13488,ford, Grand C-MAX,2017,14161,30,64.2,1.5,10998,Manual,Diesel
15534,ford, Edge,2016,48585,160,48.7,2,17500,Manual,Diesel
16414,merc, GL Class,2014,55000,570,23,5.5,35989,Automatic,Petrol
13193,ford, KA,2013,32900,30,57.7,1.2,4495,Manual,Petrol
13445,merc, CLS Class,2017,21494,165,51.4,3,22646,Automatic,Diesel
16802,ford, Grand Tourneo Connect,2017,14801,30,64.2,1.5,14698,Manual,Diesel
13810,skoda, Kamiq,2019,500,150,47.9,1,17995,Manual,Petrol
12101,toyota, GT86,2018,15525,150,36.2,2,19995,Manual,Petrol
13023,vw, Arteon,2019,41,145,52.3,2,27998,Manual,Diesel
12771,audi, A8,2015,35361,200,48.7,3,19230,Automatic,Diesel
13241,vauxhall, GTC,2017,26738,150,47.1,1.4,11395,Manual,Petrol
17333,bmw, X6,2015,55912,200,47.1,3,23162,Semi-Auto,Diesel
15811,vw, Shuttle,2019,12699,145,32.8,2,26490,Semi-Auto,Diesel
16009,hyundi, Santa Fe,2016,34812,235,42.2,2.2,18680,Semi-Auto,Diesel
14551,hyundi, I800,2019,3844,145,31.7,2.5,17750,Manual,Diesel
18552,hyundi, I800,2019,14329,150,31.7,2.5,18490,Manual,Diesel
16630,merc, M Class,2014,71657,200,44.8,2.1,15998,Semi-Auto,Diesel
18108,skoda, Yeti,2016,36761,30,62.8,2,9998,Manual,Diesel
14415,skoda, Yeti,2015,50866,145,55.4,2,11499,Manual,Diesel
13268,bmw, 7 Series,2017,22879,205,40.4,3,30998,Semi-Auto,Petrol
13401,bmw, M4,2020,3000,150,28.5,3,59999,Semi-Auto,Petrol
16607,bmw, 6 Series,2016,62156,200,49.6,3,17490,Automatic,Diesel
18388,ford, KA,2017,32082,30,57.7,1.2,7000,Manual,Petrol
12617,toyota, GT86,2019,913,145,32.8,2,23998,Semi-Auto,Petrol
17819,ford, Grand C-MAX,2016,34045,125,56.5,2,10499,Automatic,Diesel
15586,bmw, Z4,2019,6000,145,38.7,2,32989,Semi-Auto,Petrol
18250,ford, Fusion,2010,96000,30,62.8,1.4,2495,Manual,Diesel
14695,vw, Caravelle,2013,85515,300,37.2,2,19990,Automatic,Diesel
13664,vw, Scirocco,2016,36000,20,55.4,2,13490,Manual,Diesel
16566,bmw, Z4,2020,10,145,38.7,2,30990,Semi-Auto,Petrol
14521,vw, Scirocco,2015,50183,20,55.4,2,11998,Manual,Diesel
14437,vauxhall, Agila,2013,21461,30,55.4,1.2,4391,Manual,Petrol
15367,merc, CLS Class,2016,34056,160,51.4,3,21398,Semi-Auto,Diesel
14323,merc, S Class,2019,3715,145,52.3,2.9,54994,Automatic,Diesel
16005,hyundi, IX20,2013,26289,200,43.6,1.6,7250,Automatic,Petrol
13036,merc, CLS Class,2019,6465,145,47.9,2.9,44999,Semi-Auto,Diesel
12940,merc, V Class,2019,4823,145,45.6,2.2,39995,Semi-Auto,Diesel
14803,ford, Edge,2017,22930,160,48.7,2,19995,Manual,Diesel
16294,ford, Galaxy,2016,29228,145,52.3,2,18650,Semi-Auto,Diesel
12257,audi, A7,2019,4100,145,47.1,2,33990,Semi-Auto,Diesel
13643,vw, CC,2013,72000,125,58.9,2,8250,Manual,Diesel
13763,merc, V Class,2019,22538,145,46.3,2.1,17950,Manual,Diesel
18550,hyundi, Santa Fe,2019,9445,150,39.2,2.2,32494,Semi-Auto,Diesel
18560,vw, Amarok,2017,23800,265,36.2,3,23900,Automatic,Diesel
17305,ford, Tourneo Custom,2017,39250,145,44.8,2,19490,Manual,Diesel
13544,bmw, X6,2019,2455,145,34.9,3,55000,Semi-Auto,Diesel
19383,ford, Grand C-MAX,2017,24088,145,64.2,1.5,10290,Manual,Diesel
13481,ford, Grand C-MAX,2016,52126,30,58.9,1.5,9500,Semi-Auto,Diesel
18407,audi, R8,2016,28888,570,24.1,5.2,74500,Automatic,Petrol
15612,toyota, Land Cruiser,2019,11404,145,30.1,2.8,40995,Semi-Auto,Diesel
13185,ford, Tourneo Custom,2019,25587,145,32.5,2,18995,Manual,Diesel
12769,vw, Arteon,2019,8861,145,40.4,1.5,21982,Semi-Auto,Petrol
16920,ford, Galaxy,2017,28522,145,52.3,2,17991,Automatic,Diesel
18859,hyundi, Santa Fe,2019,9739,150,39.2,2.2,32380,Semi-Auto,Diesel
12540,hyundi, IX20,2016,41691,30,64.2,1.6,6995,Manual,Diesel
17717,bmw, Z4,2015,48444,200,41.5,2,13498,Semi-Auto,Petrol
17014,vauxhall, Agila,2013,43000,145,49.6,1.2,5490,Automatic,Petrol
13103,bmw, 8 Series,2020,11,145,31.7,3,62995,Semi-Auto,Petrol
18974,toyota, Avensis,2017,43795,145,67.3,1.6,9800,Manual,Diesel
16777,vw, Scirocco,2015,51144,20,55.4,2,10975,Manual,Diesel
16094,bmw, X4,2019,5491,145,26.9,3,39950,Semi-Auto,Petrol
18496,audi, A8,2015,42565,200,47.9,3,19998,Semi-Auto,Diesel
12349,skoda, Roomster,2013,21462,145,49.6,1.2,6099,Manual,Petrol
17890,merc, CLA Class,2016,53244,20,67.3,2.1,15200,Manual,Diesel
19027,hyundi, IX20,2016,21304,30,64.2,1.6,7769,Manual,Diesel
19601,vauxhall, Combo Life,2019,6846,145,42.2,1.2,14106,Manual,Petrol
18102,bmw, M4,2019,125,145,32.5,3,48500,Semi-Auto,Petrol
14531,ford, Edge,2018,35482,145,48.7,2,21495,Semi-Auto,Diesel
14328,bmw, i8,2019,10,135,141.2,1.5,74226,Automatic,Hybrid
16962,bmw, 7 Series,2017,15405,145,54.3,3,30972,Semi-Auto,Diesel
19017,bmw, 8 Series,2020,700,145,31.7,3,59995,Semi-Auto,Petrol
18100,vw, Caravelle,2019,8500,145,33.6,2,40980,Automatic,Diesel
16204,bmw, X6,2017,42000,150,42.8,3,31990,Automatic,Diesel
13300,ford, Grand C-MAX,2018,10092,145,47.9,1,12800,Manual,Petrol
12611,vw, Scirocco,2017,24331,145,44.1,2,15652,Semi-Auto,Petrol
18087,toyota, Avensis,2009,114000,145,55.4,2,2890,Manual,Diesel
16929,merc, V Class,2018,28702,145,46.3,2.1,18998,Manual,Diesel
16571,toyota, Hilux,2020,150,260,2.8,2.4,36995,Automatic,Diesel
14948,ford, Grand C-MAX,2016,17197,30,64.2,1.5,10498,Manual,Diesel
12473,ford, Puma,2020,10,145,50.4,1,21495,Manual,Petrol
18105,vw, Caravelle,2019,12209,145,33.6,2,39995,Semi-Auto,Diesel
17242,vauxhall, Combo Life,2020,500,145,40.4,1.2,21490,Semi-Auto,Petrol
14767,merc, X-CLASS,2019,500,260,35.8,2.3,24945,Automatic,Diesel
18669,vauxhall, Combo Life,2019,12545,145,53.3,1.5,13498,Manual,Diesel
15930,merc, M Class,2014,34525,305,39.2,3,21944,Automatic,Diesel
14752,bmw, i8,2017,36127,0,134.5,1.5,48898,Automatic,Hybrid
13798,vw, Scirocco,2015,82004,30,53.3,2,11912,Manual,Diesel
13601,hyundi, IX20,2017,8449,145,50.4,1.4,9250,Manual,Petrol
12791,hyundi, I40,2016,40134,30,65.7,1.7,9698,Manual,Diesel
18712,audi, A7,2019,13450,140,52.3,3,29930,Automatic,Diesel
14198,ford, Edge,2017,31325,160,48.7,2,18500,Manual,Diesel
16200,vauxhall, Antara,2008,99000,300,37.7,2,2990,Manual,Diesel
12748,merc, SLK,2016,33534,30,70.6,2,15280,Semi-Auto,Diesel
15605,ford, KA,2007,88000,200,43.5,1.3,1295,Manual,Petrol
14646,ford, Grand C-MAX,2016,17334,30,58.9,1.5,10030,Automatic,Diesel
12130,ford, KA,2017,16001,145,57.7,1.2,7699,Manual,Petrol
15169,ford, Galaxy,2017,41340,125,56.5,2,17700,Manual,Diesel
17657,toyota, Prius,2019,9975,140,217.3,1.8,27999,Automatic,Hybrid
16149,vauxhall, Zafira Tourer,2016,56248,200,42.2,1.4,7398,Manual,Petrol
16186,vauxhall, Combo Life,2019,5012,145,53.3,1.5,16240,Manual,Diesel
18488,hyundi, IX20,2017,13675,145,64.2,1.6,8750,Manual,Diesel
14761,vw, Arteon,2018,13769,145,55.4,2,22950,Automatic,Diesel
18384,ford, Galaxy,2017,27203,125,56.5,2,18170,Manual,Diesel
15086,merc, CLS Class,2016,50000,235,39.2,3.5,21950,Automatic,Petrol
12447,hyundi, Santa Fe,2019,13675,150,39.8,2.2,31390,Semi-Auto,Diesel
15240,vw, CC,2016,108808,125,58.9,2,8888,Automatic,Diesel
